=======================================================
🕷  掌上高考 多年份录取数据爬虫（自适应版）
📅 目标年份: 2022, 2021, 2020
🔄 断点续爬模式
=======================================================

📋 从缓存加载学校列表：2955 所

=======================================================
📅 开始爬取 2022 年数据
=======================================================
📂 恢复进度(2022)：已完成 1000 所，插入 70319 条
🚀 从第 1001 所开始（共 2955 所），当前延迟 4s


[2022] [2738/2955] 四川三河职业学院     | 111464 条 | 135.1min | 剩余17min | 延迟4s  
[2022] [2739/2955] 吉林城市职业技术学院   | 111470 条 | 135.2min | 剩余17min | 延迟4s  
[2022] [2740/2955] 潇湘职业学院       | 111476 条 | 135.3min | 剩余17min | 延迟4s  
[2022] [2741/2955] 安徽现代信息工程职业学院 | 111484 条 | 135.3min | 剩余17min | 延迟4s  
[2022] [2742/2955] 广西培贤国际职业学院   | 111500 条 | 135.4min | 剩余17min | 延迟4s  
[2022] [2743/2955] 唐山海运职业学院     | 111529 条 | 135.5min | 剩余17min | 延迟4s  
[2022] [2744/2955] 北京体育职业学院     | 111536 条 | 135.5min | 剩余16min | 延迟4s  
[2022] [2745/2955] 武夷山职业学院      | 111538 条 | 135.6min | 剩余16min | 延迟4s  
[2022] [2746/2955] 上海现代化工职业学院   | 111562 条 | 135.7min | 剩余16min | 延迟4s  
[2022] [2747/2955] 贵州文化旅游职业学院   | 111562 条 | 135.8min | 剩余16min | 延迟4s  
[2022] [2748/2955] 湖南高尔夫旅游职业学院  | 111564 条 | 135.8min | 剩余16min | 延迟4s  
[2022] [2749/2955] 内蒙古科技职业学院    | 111579 条 | 135.9min | 剩余16min | 延迟4s  
[2022] [2750/2955] 郑州汽车工程职业学院   | 111584 条 | 136.0min | 剩余16min | 延迟4s  
[2022] [2751/2955] 明达职业技术学院     | 111584 条 | 136.0min | 剩余16min | 延迟4s  
[2022] [2752/2955] 益阳师范高等专科学校   | 111606 条 | 136.1min | 剩余16min | 延迟4s  
[2022] [2753/2955] 宁夏工业职业学院     | 111608 条 | 136.2min | 剩余16min | 延迟4s  
[2022] [2754/2955] 云南特殊教育职业学院   | 111613 条 | 136.2min | 剩余16min | 延迟4s  
[2022] [2755/2955] 安徽矿业职业技术学院   | 111623 条 | 136.3min | 剩余16min | 延迟4s  
[2022] [2756/2955] 青岛航空科技职业学院   | 111634 条 | 136.4min | 剩余16min | 延迟4s  
[2022] [2757/2955] 宿迁泽达职业技术学院   | 111649 条 | 136.4min | 剩余15min | 延迟4s  
[2022] [2758/2955] 郑州软件职业技术学院   | 111672 条 | 136.5min | 剩余15min | 延迟4s  
[2022] [2759/2955] 陕西航天职工大学     | 111672 条 | 136.6min | 剩余15min | 延迟4s  
[2022] [2760/2955] 云南三鑫职业技术学院   | 111672 条 | 136.7min | 剩余15min | 延迟4s  
[2022] [2761/2955] 太湖创意职业技术学院   | 111680 条 | 136.7min | 剩余15min | 延迟4s  
[2022] [2762/2955] 郑州医药健康职业学院   | 111701 条 | 136.8min | 剩余15min | 延迟4s  
[2022] [2763/2955] 武汉海事职业学院     | 111706 条 | 136.9min | 剩余15min | 延迟4s  
[2022] [2764/2955] 桂林生命与健康职业技术学院 | 111716 条 | 136.9min | 剩余15min | 延迟4s  
[2022] [2765/2955] 内蒙���能源职业学院  | 111751 条 | 137.0min | 剩余15min | 延迟4s  
[2022] [2766/2955] 甘孜职业学院       | 111757 条 | 137.1min | 剩余15min | 延迟4s  
[2022] [2767/2955] 资阳环境科技职业学院   | 111759 条 | 137.2min | 剩余15min | 延迟4s  
[2022] [2768/2955] 广东肇庆航空职业学院   | 111778 条 | 137.2min | 剩余15min | 延迟4s  
[2022] [2769/2955] 长沙文创艺术职业学院   | 111784 条 | 137.3min | 剩余15min | 延迟4s  
[2022] [2770/2955] 首都经济贸易大学密云分校 | 111784 条 | 137.4min | 剩余14min | 延迟4s  
[2022] [2771/2955] 云南外事外语职业学院   | 111784 条 | 137.4min | 剩余14min | 延迟4s  
[2022] [2772/2955] 可克达拉职业技术学院   | 111788 条 | 137.5min | 剩余14min | 延迟4s  
[2022] [2773/2955] 齐齐哈尔理工职业学院   | 111788 条 | 137.6min | 剩余14min | 延迟4s  
[2022] [2774/2955] 德阳城市轨道交通职业学院 | 111790 条 | 137.6min | 剩余14min | 延迟4s  
[2022] [2775/2955] 云南商务职业学院     | 111813 条 | 137.7min | 剩余14min | 延迟4s  
[2022] [2776/2955] 德阳农业科技职业学院   | 111827 条 | 137.8min | 剩余14min | 延迟4s  
[2022] [2777/2955] 兰州科技职业学院     | 111845 条 | 137.9min | 剩余14min | 延迟4s  
[2022] [2778/2955] 广东梅州职业技术学院   | 111851 条 | 137.9min | 剩余14min | 延迟4s  
[2022] [2779/2955] 日照康养职业学院     | 111853 条 | 138.0min | 剩余14min | 延迟4s  
[2022] [2780/2955] 信阳涉外职业技术学院   | 111853 条 | 138.1min | 剩余14min | 延迟4s  
[2022] [2781/2955] 邢台应用技术职业学院   | 111867 条 | 138.1min | 剩余14min | 延迟4s  
[2022] [2782/2955] 吉安幼儿师范高等专科学校 | 111870 条 | 138.2min | 剩余14min | 延迟4s  
[2022] [2783/2955] 许昌陶瓷职业学院     | 111870 条 | 138.3min | 剩余13min | 延迟4s  
[2022] [2784/2955] 辽河石油职业技术学院   | 111872 条 | 138.3min | 剩余13min | 延迟4s  
[2022] [2785/2955] 株洲师范高等专科学校   | 111872 条 | 138.4min | 剩余13min | 延迟4s  
[2022] [2786/2955] 内蒙古美术职业学院    | 111878 条 | 138.5min | 剩余13min | 延迟4s  
[2022] [2787/2955] 江西洪州职业学院     | 111884 条 | 138.5min | 剩余13min | 延迟4s  
[2022] [2788/2955] 德阳科贸职业学院     | 111903 条 | 138.6min | 剩余13min | 延迟4s  
[2022] [2789/2955] 绵阳飞行职业学院     | 111916 条 | 138.7min | 剩余13min | 延迟4s  
[2022] [2790/2955] 天府新区航空旅游职业学院 | 111945 条 | 138.8min | 剩余13min | 延迟4s  
[2022] [2791/2955] 辽宁师范高等专科学校   | 111987 条 | 138.8min | 剩余13min | 延迟4s  
[2022] [2792/2955] 吉林通用航空职业技术学院 | 111989 条 | 138.9min | 剩余13min | 延迟4s  
[2022] [2793/2955] 泸州医疗器械职业学院   | 112005 条 | 139.0min | 剩余13min | 延迟4s  
[2022] [2794/2955] 九江理工职业学院     | 112016 条 | 139.1min | 剩余13min | 延迟4s  
[2022] [2795/2955] 贵州铜仁数据职业学院   | 112035 条 | 139.1min | 剩余12min | 延迟4s  
[2022] [2796/2955] 扬州中瑞酒店职业学院   | 112035 条 | 139.2min | 剩余12min | 延迟4s  
[2022] [2797/2955] 南充科技职业学院     | 112062 条 | 139.3min | 剩余12min | 延迟4s  
[2022] [2798/2955] 烟台卫生健康职业学院   | 112091 条 | 139.3min | 剩余12min | 延迟4s  
[2022] [2799/2955] 商丘幼儿师范高等专科学校 | 112091 条 | 139.4min | 剩余12min | 延迟4s  
[2022] [2800/2955] 烟台城市科技职业学院   | 112091 条 | 139.5min | 剩余12min | 延迟4s  
[2022] [2801/2955] 浙江宇翔职业技术学院   | 112091 条 | 139.6min | 剩余12min | 延迟4s  
[2022] [2802/2955] 郑州食品工程职业学院   | 112096 条 | 139.6min | 剩余12min | 延迟4s  
[2022] [2803/2955] 上海浦东职业技术学院   | 112096 条 | 139.7min | 剩余12min | 延迟4s  
[2022] [2804/2955] 陕西省建筑工程总公司职工大学 | 112096 条 | 139.8min | 剩余12min | 延迟4s  
[2022] [2805/2955] 新疆体育职业技术学院   | 112096 条 | 139.8min | 剩余12min | 延迟4s  
[2022] [2806/2955] 榆林能源科技职业学院   | 112096 条 | 139.9min | 剩余12min | 延迟4s  
[2022] [2807/2955] 郑州电子商务职业学院   | 112119 条 | 140.0min | 剩余12min | 延迟4s  
[2022] [2808/2955] 浙江金华科贸职业技术学院 | 112121 条 | 140.0min | 剩余11min | 延迟4s  
[2022] [2809/2955] 四川体育职业学院     | 112122 条 | 140.1min | 剩余11min | 延迟4s  
[2022] [2810/2955] 北海康养职业学院     | 112128 条 | 140.2min | 剩余11min | 延迟4s  
[2022] [2811/2955] 江阳城建职业学院     | 112130 条 | 140.2min | 剩余11min | 延迟4s  
[2022] [2812/2955] 鹤壁能源化工职业学院   | 112150 条 | 140.3min | 剩余11min | 延迟4s  
[2022] [2813/2955] 南昌影视传播职业学院   | 112161 条 | 140.4min | 剩余11min | 延迟4s  
[2022] [2814/2955] 山西省政法管理干部学院  | 112175 条 | 140.5min | 剩余11min | 延迟4s  
[2022] [2815/2955] 林州建筑职业技术学院   | 112175 条 | 140.5min | 剩余11min | 延迟4s  
[2022] [2816/2955] 郑州亚欧交通职业学院   | 112182 条 | 140.6min | 剩余11min | 延迟4s  
[2022] [2817/2955] 常州幼儿师范高等专科学校 | 112182 条 | 140.7min | 剩余11min | 延迟4s  
[2022] [2818/2955] 广西蓝天航空职业学院   | 112184 条 | 140.7min | 剩余11min | 延迟4s  
[2022] [2819/2955] 衡水健康科技职业学院   | 112190 条 | 140.8min | 剩余11min | 延迟4s  
[2022] [2820/2955] 广东汕头幼儿师范高等专科学校 | 112190 条 | 140.9min | 剩余11min | 延迟4s  
[2022] [2821/2955] 宝鸡三和职业学院     | 112192 条 | 140.9min | 剩余10min | 延迟4s  
[2022] [2822/2955] 和君职业学院       | 112208 条 | 141.0min | 剩余10min | 延迟4s  
[2022] [2823/2955] 兰州航空职业技术学院   | 112219 条 | 141.1min | 剩余10min | 延迟4s  
[2022] [2824/2955] 三亚护理职业学院     | 112225 条 | 141.1min | 剩余10min | 延迟4s  
[2022] [2825/2955] 开封职业学院       | 112225 条 | 141.2min | 剩余10min | 延迟4s  
[2022] [2826/2955] 文山职业技术学院     | 112225 条 | 141.3min | 剩余10min | 延迟4s  
[2022] [2827/2955] 自贡职业技术学院     | 112225 条 | 141.3min | 剩余10min | 延迟4s  
[2022] [2828/2955] 宿州航空职业学院     | 112235 条 | 141.4min | 剩余10min | 延迟4s  
[2022] [2829/2955] 贵州传媒职业学院     | 112262 条 | 141.5min | 剩余10min | 延迟4s  
[2022] [2830/2955] 梅河口康美职业技术学院  | 112262 条 | 141.6min | 剩余10min | 延迟4s  
[2022] [2831/2955] 沧州航空职业学院     | 112281 条 | 141.6min | 剩余10min | 延迟4s  
[2022] [2832/2955] 通化医药健康职业学院   | 112281 条 | 141.7min | 剩余10min | 延迟4s  
[2022] [2833/2955] 贵州生态能源职业学院   | 112303 条 | 141.8min | 剩余10min | 延迟4s  
[2022] [2834/2955] 长春数字科技职业学院   | 112303 条 | 141.8min | 剩余9min | 延迟4s  
[2022] [2835/2955] 宝鸡中北职业学院     | 112303 条 | 141.9min | 剩余9min | 延迟4s  
[2022] [2836/2955] 江苏司法警官职业学院   | 112314 条 | 142.0min | 剩余9min | 延迟4s  
[2022] [2837/2955] 攀枝花攀西职业学院    | 112314 条 | 142.1min | 剩余9min | 延迟4s  
[2022] [2838/2955] 白银希望职业技术学院   | 112318 条 | 142.1min | 剩余9min | 延迟4s  
[2022] [2839/2955] 平顶山文化艺术职业学院  | 112321 条 | 142.2min | 剩余9min | 延迟4s  
[2022] [2840/2955] 新疆科技职业技术学院   | 112321 条 | 142.3min | 剩余9min | 延迟4s  
[2022] [2841/2955] 常德科技职业技术学院   | 112326 条 | 142.3min | 剩余9min | 延迟4s  
[2022] [2842/2955] 蚌埠城市轨道交通职业学院 | 112326 条 | 142.4min | 剩余9min | 延迟4s  
[2022] [2843/2955] 邯郸应用技术职业学院   | 112326 条 | 142.5min | 剩余9min | 延迟4s  
[2022] [2844/2955] 娄底幼儿师范高等专科学校 | 112326 条 | 142.5min | 剩余9min | 延迟4s  
[2022] [2845/2955] 长沙轨道交通职业学院   | 112328 条 | 142.6min | 剩余9min | 延迟4s  
[2022] [2846/2955] 重庆现代制造职业学院   | 112328 条 | 142.7min | 剩余9min | 延迟4s  
[2022] [2847/2955] 广西智能制造职业技术学院 | 112328 条 | 142.7min | 剩余8min | 延迟4s  
[2022] [2848/2955] 昆玉职业技术学院     | 112328 条 | 142.8min | 剩余8min | 延迟4s  
[2022] [2849/2955] 朔州陶瓷职业技术学院   | 112328 条 | 142.9min | 剩余8min | 延迟4s  
[2022] [2850/2955] 新疆科信职业技术学院   | 112330 条 | 142.9min | 剩余8min | 延迟4s  
[2022] [2851/2955] 上饶卫生健康职业学院   | 112336 条 | 143.0min | 剩余8min | 延迟4s  
[2022] [2852/2955] 郑州智能科技职业学院   | 112336 条 | 143.1min | 剩余8min | 延迟4s  
[2022] [2853/2955] 遂宁能源职业学院     | 112336 条 | 143.1min | 剩余8min | 延迟4s  
[2022] [2854/2955] 濮阳科技职业学院     | 112336 条 | 143.2min | 剩余8min | 延迟4s  
[2022] [2855/2955] 信阳工程职业学院     | 112336 条 | 143.3min | 剩余8min | 延迟4s  
[2022] [2856/2955] 海南东方新丝路职业学院  | 112336 条 | 143.3min | 剩余8min | 延迟4s  
[2022] [2857/2955] 信阳科技职业学院     | 112336 条 | 143.4min | 剩余8min | 延迟4s  
[2022] [2858/2955] 宜宾工业职业技术学院   | 112336 条 | 143.5min | 剩余8min | 延迟4s  
[2022] [2859/2955] 玉溪职业技术学院     | 112336 条 | 143.6min | 剩余7min | 延迟4s  
[2022] [2860/2955] 桂林信息工程职业学院   | 112336 条 | 143.6min | 剩余7min | 延迟4s  
[2022] [2861/2955] 喀什理工职业技术学院   | 112336 条 | 143.7min | 剩余7min | 延迟4s  
[2022] [2862/2955] 长沙医药健康职业学院   | 112336 条 | 143.8min | 剩余7min | 延迟4s  
[2022] [2863/2955] 赣东职业技术学院     | 112336 条 | 143.8min | 剩余7min | 延迟4s  
[2022] [2864/2955] 衡阳科技职业学院     | 112336 条 | 143.9min | 剩余7min | 延迟4s  
[2022] [2865/2955] 新疆司法警官职业学院   | 112336 条 | 144.0min | 剩余7min | 延迟4s  
[2022] [2866/2955] 遂宁职业学院       | 112336 条 | 144.0min | 剩余7min | 延迟4s  
[2022] [2867/2955] 洛阳商业职业学院     | 112336 条 | 144.1min | 剩余7min | 延迟4s  
[2022] [2868/2955] 图木舒克职业技术学院   | 112336 条 | 144.2min | 剩余7min | 延迟4s  
[2022] [2869/2955] 邢台新能源职业学院    | 112336 条 | 144.2min | 剩余7min | 延迟4s  
[2022] [2870/2955] 焦作新材料职业学院    | 112336 条 | 144.3min | 剩余7min | 延迟4s  
[2022] [2871/2955] 新星职业技术学院     | 112336 条 | 144.4min | 剩余7min | 延迟4s  
[2022] [2872/2955] 保山职业学院       | 112336 条 | 144.4min | 剩余6min | 延迟4s  
[2022] [2873/2955] 宁夏卫生健康职业技术学院 | 112336 条 | 144.5min | 剩余6min | 延迟4s  
[2022] [2874/2955] 岳阳现代服务职业学院   | 112336 条 | 144.6min | 剩余6min | 延迟4s  
[2022] [2875/2955] 郴州思科职业学院     | 112336 条 | 144.6min | 剩余6min | 延迟4s  
[2022] [2876/2955] 芜湖医药健康职业学院   | 112336 条 | 144.7min | 剩余6min | 延迟4s  
[2022] [2877/2955] 德州工程职业学院     | 112336 条 | 144.8min | 剩余6min | 延迟4s  
[2022] [2878/2955] 遂宁工程职业学院     | 112336 条 | 144.8min | 剩余6min | 延迟4s  
[2022] [2879/2955] 临沂城市职业学院     | 112336 条 | 144.9min | 剩余6min | 延迟4s  
[2022] [2880/2955] 吕梁师范高等专科学校   | 112336 条 | 145.0min | 剩余6min | 延迟4s  
[2022] [2881/2955] 丽江职业技术学院     | 112336 条 | 145.0min | 剩余6min | 延迟4s  
[2022] [2882/2955] 山东文化艺术职业学院   | 112336 条 | 145.1min | 剩余6min | 延迟4s  
[2022] [2883/2955] 玉林职业技术学院     | 112336 条 | 145.2min | 剩余6min | 延迟4s  
[2022] [2884/2955] 重庆数字产业职业技术学院 | 112336 条 | 145.3min | 剩余6min | 延迟4s  
[2022] [2885/2955] 驻马店农业工程职业学院  | 112336 条 | 145.3min | 剩余5min | 延迟4s  
[2022] [2886/2955] 西昌医学高等专科学校   | 112336 条 | 145.4min | 剩余5min | 延迟4s  
[2022] [2887/2955] 湘潭科技职业学院     | 112336 条 | 145.5min | 剩余5min | 延迟4s  
[2022] [2888/2955] 昭通职业学院       | 112336 条 | 145.5min | 剩余5min | 延迟4s  
[2022] [2889/2955] 贵州体育职业学院     | 112336 条 | 145.6min | 剩余5min | 延迟4s  
[2022] [2890/2955] 临沧职业学院       | 112336 条 | 145.7min | 剩余5min | 延迟4s  
[2022] [2891/2955] 阿克苏工业职业技术学院  | 112336 条 | 145.7min | 剩余5min | 延迟4s  
[2022] [2892/2955] 海口旅游职业学院     | 112336 条 | 145.8min | 剩余5min | 延迟4s  
[2022] [2893/2955] 盐城农业科技职业学院   | 112336 条 | 145.9min | 剩余5min | 延迟4s  
[2022] [2894/2955] 河南新乡工商职业学院   | 112336 条 | 145.9min | 剩余5min | 延迟4s  
[2022] [2895/2955] 香格里拉职业学院     | 112336 条 | 146.0min | 剩余5min | 延迟4s  
[2022] [2896/2955] 怀化工商职业技术学院   | 112336 条 | 146.1min | 剩余5min | 延迟4s  
[2022] [2897/2955] 江西樟树中医药职业学院  | 112336 条 | 146.1min | 剩余5min | 延迟4s  
[2022] [2898/2955] 黔东南理工职业学院    | 112336 条 | 146.2min | 剩余4min | 延迟4s  
[2022] [2899/2955] 珠海格力职业学院     | 112336 条 | 146.3min | 剩余4min | 延迟4s  
[2022] [2900/2955] 无锡师范高等专科学校   | 112336 条 | 146.3min | 剩余4min | 延迟4s  
[2022] [2901/2955] 荆门通用航空职业技术学院 | 112336 条 | 146.4min | 剩余4min | 延迟4s  
[2022] [2902/2955] 双河职业技术学院     | 112336 条 | 146.5min | 剩余4min | 延迟4s  
[2022] [2903/2955] 成都轨道交通职业学院   | 112336 条 | 146.5min | 剩余4min | 延迟4s  
[2022] [2904/2955] 乌鲁木齐职业技术学院   | 112336 条 | 146.6min | 剩余4min | 延迟4s  
[2022] [2905/2955] 南通卫生健康职业学院   | 112336 条 | 146.7min | 剩余4min | 延迟4s  
[2022] [2906/2955] 周口城市职业学院     | 112336 条 | 146.7min | 剩余4min | 延迟4s  
[2022] [2907/2955] 定西职业技术学院     | 112336 条 | 146.8min | 剩余4min | 延迟4s  
[2022] [2908/2955] 芜湖航空职业学院     | 112336 条 | 146.9min | 剩余4min | 延迟4s  
[2022] [2909/2955] 宁夏交通职业技术学院   | 112336 条 | 147.0min | 剩余4min | 延迟4s  
[2022] [2910/2955] 宿迁幼儿师范高等专科学校 | 112336 条 | 147.0min | 剩余4min | 延迟4s  
[2022] [2911/2955] 云南工业信息职业学院   | 112336 条 | 147.1min | 剩余3min | 延迟4s  
[2022] [2912/2955] 重庆安防职业学院     | 112336 条 | 147.2min | 剩余3min | 延迟4s  
[2022] [2913/2955] 鹰潭卫生职业学院     | 112336 条 | 147.2min | 剩余3min | 延迟4s  
[2022] [2914/2955] 怒江职业技术学院     | 112336 条 | 147.3min | 剩余3min | 延迟4s  
[2022] [2915/2955] 集美工业职业学院     | 112336 条 | 147.4min | 剩余3min | 延迟4s  
[2022] [2916/2955] 上海中华职业技术学院   | 112336 条 | 147.4min | 剩余3min | 延迟4s  
[2022] [2917/2955] 聊城科技职业学院     | 112336 条 | 147.5min | 剩余3min | 延迟4s  
[2022] [2918/2955] 长沙科技职业学院     | 112336 条 | 147.6min | 剩余3min | 延迟4s  
[2022] [2919/2955] 江西电子信息职业技术学院 | 112336 条 | 147.6min | 剩余3min | 延迟4s  
[2022] [2920/2955] 常州铁道职业技术学院   | 112336 条 | 147.7min | 剩余3min | 延迟4s  
[2022] [2921/2955] 石家庄金融职业学院    | 112336 条 | 147.8min | 剩余3min | 延迟4s  
[2022] [2922/2955] 大同数据科技职业学院   | 112336 条 | 147.8min | 剩余3min | 延迟4s  
[2022] [2923/2955] 湖州健康职业学院     | 112336 条 | 147.9min | 剩余3min | 延迟4s  
[2022] [2924/2955] 菏泽生物医药职业学院   | 112336 条 | 148.0min | 剩余2min | 延迟4s  
[2022] [2925/2955] 枣庄应用技术职业学院   | 112336 条 | 148.0min | 剩余2min | 延迟4s  
[2022] [2926/2955] 株洲科技职业学院     | 112336 条 | 148.1min | 剩余2min | 延迟4s  
[2022] [2927/2955] 衡阳理工职业学院     | 112336 条 | 148.2min | 剩余2min | 延迟4s  
[2022] [2928/2955] 重庆农业职业学院     | 112336 条 | 148.2min | 剩余2min | 延迟4s  
[2022] [2929/2955] 九江卫生健康职业学院   | 112336 条 | 148.3min | 剩余2min | 延迟4s  
[2022] [2930/2955] 济宁汽车工程职业学院   | 112336 条 | 148.4min | 剩余2min | 延迟4s  
[2022] [2931/2955] 郴州智能科技职业学院   | 112336 条 | 148.5min | 剩余2min | 延迟4s  
[2022] [2932/2955] 日照科技职业学院     | 112336 条 | 148.5min | 剩余2min | 延迟4s  
[2022] [2933/2955] 新余职业技术学院     | 112336 条 | 148.6min | 剩余2min | 延迟4s  
[2022] [2934/2955] 苏州旅游职业学院     | 112336 条 | 148.7min | 剩余2min | 延迟4s  
[2022] [2935/2955] 岳阳科技职业学院     | 112336 条 | 148.7min | 剩余2min | 延迟4s  
[2022] [2936/2955] 石家庄农林职业学院    | 112336 条 | 148.8min | 剩余2min | 延迟4s  
[2022] [2937/2955] 六安应用科技职业学院   | 112336 条 | 148.9min | 剩余1min | 延迟4s  
[2022] [2938/2955] 邵阳通航职业技术学院   | 112336 条 | 148.9min | 剩余1min | 延迟4s  
[2022] [2939/2955] 开封工程职业学院     | 112336 条 | 149.0min | 剩余1min | 延迟4s  
[2022] [2940/2955] 日喀则职业技术学院    | 112336 条 | 149.1min | 剩余1min | 延迟4s  
[2022] [2941/2955] 齐齐哈尔立德健康职业学院 | 112336 条 | 149.1min | 剩余1min | 延迟4s  
[2022] [2942/2955] 开封智慧健康职业学院   | 112336 条 | 149.2min | 剩余1min | 延迟4s  
[2022] [2943/2955] 平顶山科技职业学院    | 112336 条 | 149.3min | 剩余1min | 延迟4s  
[2022] [2944/2955] 赣州远恒佳职业学院    | 112336 条 | 149.3min | 剩余1min | 延迟4s  
[2022] [2945/2955] 哈尔滨商贸职业学院    | 112336 条 | 149.4min | 剩余1min | 延迟4s  
[2022] [2946/2955] 四平现代职业学院     | 112336 条 | 149.5min | 剩余1min | 延迟4s  
[2022] [2947/2955] 周口智慧能源职业学院   | 112336 条 | 149.5min | 剩余1min | 延迟4s  
[2022] [2948/2955] 赣州起元职业学院     | 112336 条 | 149.6min | 剩余1min | 延迟4s  
[2022] [2949/2955] 阜康职业技术学院     | 112336 条 | 149.7min | 剩余1min | 延迟4s  
[2022] [2950/2955] 昆明航空职业学院     | 112336 条 | 149.7min | 剩余0min | 延迟4s  
[2022] [2951/2955] 重庆师范大学重庆柴可夫斯基音乐学院 | 112336 条 | 149.8min | 剩余0min | 延迟4s  
[2022] [2952/2955] 海南热带海洋学院国际学院 | 112336 条 | 149.9min | 剩余0min | 延迟4s  
[2022] [2953/2955] 河南信息科技学院     | 112336 条 | 150.0min | 剩余0min | 延迟4s  
[2022] [2954/2955] 网络空间安全学院     | 112336 条 | 150.0min | 剩余0min | 延迟4s  
[2022] [2955/2955] 北京理工大学珠海学院   | 112336 条 | 150.1min | 剩余0min | 延迟4s  

✅ 2022 年完成！插入/更新 112421 条，失败 2 所

=======================================================
📅 开始爬取 2021 年数据
=======================================================
🚀 从第 1 所开始（共 2955 所），当前延迟 4s


[2021] [1/2955] 清华大学         | 0 条 | 0.0min | 剩余?min | 延迟4s  
[2021] [2/2955] 北京大学         | 103 条 | 0.1min | 剩余361min | 延迟4s  
[2021] [3/2955] 浙江大学         | 210 条 | 0.2min | 剩余363min | 延迟4s  
[2021] [4/2955] 上海交通大学       | 310 条 | 0.4min | 剩余354min | 延迟4s  
[2021] [5/2955] 复旦大学         | 403 条 | 0.5min | 剩余349min | 延迟4s  
[2021] [6/2955] 南京大学         | 522 条 | 0.6min | 剩余353min | 延迟4s  
[2021] [7/2955] 中国科学技术大学     | 605 条 | 0.7min | 剩余350min | 延迟4s  
[2021] [8/2955] 武汉大学         | 650 条 | 0.8min | 剩余338min | 延迟4s  
[2021] [9/2955] 华中科技大学       | 812 条 | 1.0min | 剩余354min | 延迟4s  
[2021] [10/2955] 西安交通大学       | 917 条 | 1.1min | 剩余355min | 延迟4s  
[2021] [11/2955] 北京航空航天大学     | 1027 条 | 1.2min | 剩余360min | 延迟4s  
[2021] [12/2955] 中山大学         | 1110 条 | 1.3min | 剩余357min | 延迟4s  
[2021] [13/2955] 北京理工大学       | 1205 条 | 1.4min | 剩余355min | 延迟4s  
[2021] [14/2955] 北京协和医学院      | 1308 条 | 1.6min | 剩余355min | 延迟4s  
[2021] [15/2955] 哈尔滨工业大学      | 1320 条 | 1.6min | 剩余344min | 延迟4s  
[2021] [16/2955] 四川大学         | 1401 条 | 1.8min | 剩余343min | 延迟4s  
[2021] [17/2955] 东南大学         | 1551 条 | 1.9min | 剩余349min | 延迟4s  
[2021] [18/2955] 中国人民大学       | 1628 条 | 2.0min | 剩余346min | 延迟4s  
[2021] [19/2955] 同济大学         | 1733 条 | 2.1min | 剩余347min | 延迟4s  
[2021] [20/2955] 北京师范大学       | 1857 条 | 2.3min | 剩余349min | 延迟4s  
[2021] [21/2955] 天津大学         | 2004 条 | 2.4min | 剩余353min | 延迟4s  
[2021] [22/2955] 西北工业大学       | 2098 条 | 2.5min | 剩余352min | 延迟4s  
[2021] [23/2955] 山东大学         | 2200 条 | 2.6min | 剩余353min | 延迟4s  
[2021] [24/2955] 南开大学         | 2319 条 | 2.8min | 剩余353min | 延迟4s  
[2021] [25/2955] 厦门大学         | 2447 条 | 2.9min | 剩余355min | 延迟4s  
[2021] [26/2955] 中国农业大学       | 2631 条 | 3.1min | 剩余360min | 延迟4s  
[2021] [27/2955] 吉林大学         | 2754 条 | 3.2min | 剩余361min | 延迟4s  
[2021] [28/2955] 中南大学         | 2930 条 | 3.4min | 剩余366min | 延迟4s  
[2021] [29/2955] 大连理工大学       | 3049 条 | 3.5min | 剩余365min | 延迟4s  
[2021] [30/2955] 湖南大学         | 3141 条 | 3.6min | 剩余364min | 延迟4s  
[2021] [31/2955] 华东师范大学       | 3249 条 | 3.7min | 剩余364min | 延迟4s  
[2021] [32/2955] 华南理工大学       | 3368 条 | 3.9min | 剩余364min | 延迟4s  
[2021] [33/2955] 南方科技大学       | 3460 条 | 4.0min | 剩余363min | 延迟4s  
[2021] [34/2955] 电子科技大学       | 3462 条 | 4.0min | 剩余358min | 延迟4s  
[2021] [35/2955] 重庆大学         | 3568 条 | 4.2min | 剩余358min | 延迟4s  
[2021] [36/2955] 北京科技大学       | 3664 条 | 4.3min | 剩余357min | 延迟4s  
[2021] [37/2955] 上海财经大学       | 3743 条 | 4.4min | 剩余355min | 延迟4s  
[2021] [38/2955] 首都医科大学       | 3822 条 | 4.5min | 剩余354min | 延迟4s  
[2021] [39/2955] 南京航空航天大学     | 3866 条 | 4.6min | 剩余351min | 延迟4s  
[2021] [40/2955] 东北大学         | 3945 条 | 4.7min | 剩余350min | 延迟4s  
[2021] [41/2955] 南京理工大学       | 4035 条 | 4.8min | 剩余349min | 延迟4s  
[2021] [42/2955] 兰州大学         | 4113 条 | 4.9min | 剩余348min | 延迟4s  
[2021] [43/2955] 南方医科大学       | 4279 条 | 5.1min | 剩余350min | 延迟4s  
[2021] [44/2955] 西安电子科技大学     | 4347 条 | 5.2min | 剩余350min | 延迟4s  
[2021] [45/2955] 上海科技大学       | 4413 条 | 5.3min | 剩余349min | 延迟4s  
[2021] [46/2955] 北京交通大学       | 4439 条 | 5.3min | 剩余346min | 延迟4s  
[2021] [47/2955] 哈尔滨工程大学      | 4561 条 | 5.5min | 剩余347min | 延迟4s  
[2021] [48/2955] 华东理工大学       | 4650 条 | 5.6min | 剩余346min | 延迟4s  
